Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg Run Cadence,Max Run Cadence,Normalized Power® (NP®),L/R Balance,Training Stress Score®,Max Avg Power (20 min),Power,Max Power,Total Strokes,Avg. Swolf,Avg Stroke Rate,Max Depth,Bottom Time,Min Water Temp,Gas Type,Surface Interval,Decompression,Weight,Current,Surface Conditions,Water Type
running,2015-09-24 19:32:15,false,"Untitled","3.56","446","30:39","--","--","0.0","160","165","8:36","7:44","--","--","1.17","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-09-23 17:35:39,false,"Untitled","2.43","305","20:20","--","--","0.0","159","165","8:22","7:45","--","--","1.21","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-09-19 11:12:30,false,"Untitled","6.44","806","55:10","--","--","0.0","161","172","8:34","7:47","--","--","1.17","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-09-17 12:28:30,false,"Untitled","5.34","668","45:36","--","--","0.0","160","172","8:32","7:34","--","--","1.18","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-09-14 12:12:52,false,"Untitled","4.54","568","39:02","--","--","0.0","160","166","8:36","7:22","--","--","1.17","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-09-12 09:03:54,false,"Untitled","4.56","570","40:11","--","--","0.0","160","170","8:49","8:02","--","--","1.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-09-10 19:00:07,false,"Untitled","3.44","429","30:10","--","--","0.0","159","165","8:47","8:00","--","--","1.15","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-30 14:20:03,false,"Untitled","3.11","381","29:31","--","--","0.0","156","167","9:29","7:29","--","--","1.09","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-27 17:15:01,false,"Untitled","3.21","405","29:49","--","--","0.0","159","166","9:17","7:11","--","--","1.09","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-23 12:40:19,false,"Columbia Running","10.34","1,009","42:31","--","--","0.0","24","128","14.6","21.4","705","712","15.98","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-23 09:52:45,false,"Columbia Running","10.32","1,042","44:12","--","--","0.0","28","153","14.0","21.9","739","745","13.28","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-23 08:26:41,false,"Columbia Running","10.37","1,054","44:59","--","--","0.0","19","128","13.8","20.9","699","727","19.51","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-22 22:10:22,false,"Columbia Running","8.31","906","39:43","--","--","0.0","13","126","12.6","19.3","533","539","26.84","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-22 20:02:11,false,"Columbia Running","10.25","985","41:29","--","--","0.0","20","126","14.8","23.4","670","678","19.58","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-22 16:48:20,false,"Columbia Running","10.32","1,050","44:09","--","--","0.0","22","128","14.0","22.1","642","644","17.19","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-22 15:26:03,false,"Columbia Running","10.32","1,092","45:49","--","--","0.0","20","135","13.5","110.9","759","784","18.37","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-08-22 14:02:22,false,"Columbia Running","10.39","1,010","42:36","--","--","0.0","25","128","14.6","19.9","731","725","15.75","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-20 18:51:35,false,"Untitled","5.16","645","45:03","--","--","0.0","159","169","8:43","7:23","--","--","1.16","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-17 18:37:25,false,"Untitled","4.62","579","40:50","--","--","0.0","160","165","8:50","7:46","--","--","1.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-16 17:56:59,false,"Untitled","4.75","596","40:02","--","--","0.0","160","165","8:26","7:41","--","--","1.20","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-11 18:31:23,false,"Untitled","2.42","302","20:22","--","--","0.0","159","165","8:24","7:05","--","--","1.20","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-10 19:04:32,false,"Untitled","4.14","519","35:20","--","--","0.0","158","168","8:32","7:21","--","--","1.19","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-06 18:36:57,false,"Washington Running","4.41","547","47:45","--","--","0.0","126","184","10:50","6:31","58","73","1.18","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-04 18:14:48,false,"Untitled","1.53","183","18:19","--","--","0.0","124","163","11:57","7:36","--","--","1.08","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-08-03 18:21:24,false,"Untitled","4.64","575","41:58","--","--","0.0","156","165","9:03","7:30","--","--","1.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-30 18:13:19,false,"Untitled","3.73","466","35:05","--","--","0.0","154","170","9:24","7:54","--","--","1.11","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-29 18:08:38,false,"Untitled","2.35","288","22:44","--","--","0.0","149","164","9:40","7:53","--","--","1.12","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-28 17:48:13,false,"Untitled","3.51","438","35:08","--","--","0.0","142","165","10:01","6:51","--","--","1.13","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-26 18:32:48,false,"Untitled","2.52","318","26:34","--","--","0.0","145","163","10:33","8:23","--","--","1.05","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-23 18:10:37,false,"Untitled","3.10","388","30:02","--","--","0.0","156","163","9:42","8:36","--","--","1.07","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-22 20:43:22,false,"Arlington Running","2.25","278","21:54","--","--","0.0","160","167","9:44","6:12","84","152","1.03","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-21 17:54:47,false,"Untitled","3.48","431","35:54","--","--","0.0","145","163","10:19","8:29","--","--","1.07","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-19 11:50:19,false,"Untitled","4.02","505","39:13","--","--","0.0","155","163","9:46","8:29","--","--","1.07","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-07-16 18:03:40,false,"Arlington Running","3.01","377","28:42","--","--","0.0","161","167","9:32","6:43","117","155","1.05","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-05-20 18:15:14,false,"Arlington Running","3.41","428","29:46","--","--","0.0","162","170","8:44","3:05","132","128","1.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-05-17 17:46:02,false,"Arlington Running","3.42","428","30:03","--","--","0.0","161","168","8:47","7:40","154","149","1.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-05-14 12:54:20,false,"Arlington Running","3.10","387","27:25","--","--","0.0","162","169","8:50","8:03","128","138","1.12","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-05-12 18:33:02,false,"Washington Running","1.35","169","11:09","--","--","0.0","162","169","8:15","7:53","11","20","1.21","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-05-05 17:34:26,false,"Arlington Running","1.09","134","9:37.7","--","--","0.0","159","167","8:52","8:20","74","44","1.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-04-12 11:13:44,false,"First ride with Gabby","6.49","707","39:28","--","--","0.0","12","128","9.9","22.2","317","282","22.99","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
strength_training,2015-04-10 19:39:35,false,"Gym","0.26","12","37:31","--","--","0.0","15","132","0.4","5.2","--","--","0.72","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-04-10 19:15:31,false,"Arlington Running","0.75","80","7:02.3","158","177","0.0","152","167","9:23","8:23","82","89","1.13","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
walking,2015-04-10 14:17:44,false,"Untitled","0.00","--","3:54.2","--","--","0.0","--","--","--","--","--","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-04-09 18:28:08,false,"Arlington Running","4.00","457","26:43","--","--","0.0","19","126","9.0","19.3","116","80","12.57","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-04-09 17:22:38,false,"Arlington Running","4.23","456","33:35","--","--","0.0","18","128","7:56","2:45","141","168","11.58","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-03-22 15:13:18,false,"Arlington Running","15.99","1,696","1:28:45","--","--","0.0","23","128","10.8","19.4","438","405","12.60","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2015-03-15 15:45:00,false,"Arlington Cycling","8.60","959","50:24","--","--","0.0","37","153","10.2","19.5","227","200","7.45","0.0","0.0","--","--","37","153","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
hiking,2015-03-07 13:00:30,false,"Potomac Heritage Trail Hike","4.34","351","1:40:32","--","--","0.0","85","135","23:09","9:35","261","264","0.82","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2015-01-08 22:04:00,false,"Untitled","0.10","8","4:13:28","--","--","0.0","1","128","--","15:27","--","--","0.72","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-31 11:00:33,false,"Portland Running","3.26","410","25:04","--","--","0.0","167","190","7:42","5:57","39","27","1.25","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-20 08:09:38,false,"Arlington Running","6.30","775","59:02","--","--","0.0","158","172","9:22","5:56","432","437","1.09","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-16 19:08:19,false,"Untitled","4.24","534","37:37","--","--","0.0","164","170","8:52","7:58","154","141","1.10","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-11 19:03:26,false,"Untitled","4.06","508","36:32","--","--","0.0","162","172","8:59","6:28","193","196","1.10","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-11 18:41:30,false,"Untitled","0.32","43","2:51.9","--","--","0.0","162","168","8:54","5:17","7","--","1.12","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-12-09 19:09:40,false,"Untitled","4.61","554","41:08","--","--","0.0","163","180","8:55","3:46","197","203","1.11","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-29 14:26:38,false,"Untitled","2.33","271","26:10","--","--","0.0","142","174","11:13","6:24","116","82","1.01","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-28 13:59:08,false,"Untitled","2.50","318","23:29","--","--","0.0","163","170","9:23","5:04","73","12","1.05","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-23 16:44:34,false,"Untitled","2.75","354","26:05","--","--","0.0","159","167","9:29","1:10","236","286","1.07","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-22 13:07:52,false,"Untitled","1.17","147","11:24","--","--","0.0","162","169","9:43","7:51","--","28","1.02","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-20 19:07:58,false,"Untitled","3.31","416","35:10","--","--","0.0","159","172","10:37","3:36","213","215","0.95","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-18 19:08:13,false,"Untitled","4.27","530","41:13","--","--","0.0","163","172","9:39","7:51","178","159","1.02","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-17 22:41:03,false,"Untitled","1.10","137","10:59","--","--","0.0","160","167","9:58","7:29","14","10","1.01","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-09 09:37:06,false,"Untitled","2.85","360","29:43","--","--","0.0","160","174","10:26","6:31","178","164","0.96","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-08 18:44:15,false,"Untitled","1.15","147","11:19","--","--","0.0","160","167","9:50","8:36","--","--","1.03","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-06 19:07:49,false,"Untitled","4.15","519","47:44","--","--","0.0","160","169","11:30","8:33","311","314","0.87","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-11-04 19:19:43,false,"First Fun Run","4.38","566","47:04","--","--","0.0","159","167","10:46","4:29","610","646","0.94","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
street_running,2014-11-03 18:54:23,false,"Untitled","2.52","--","25:23","--","--","0.0","--","--","10:05","1:49","146","165","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
street_running,2014-11-02 19:07:19,false,"Untitled","2.52","--","26:16","--","--","0.0","--","--","10:26","3:00","118","133","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cyclocross,2014-10-25 13:31:05,false,"Untitled","15.44","--","2:39:12","--","--","0.0","--","--","5.8","61.9","344","340","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
road_biking,2014-10-24 07:49:06,false,"Untitled","2.75","--","12:27","--","--","0.0","--","--","13.3","55.4","127","291","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
road_biking,2014-10-23 07:45:16,false,"Untitled","2.76","--","13:29","--","--","0.0","--","--","12.3","40.9","123","283","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
road_biking,2014-10-22 17:49:39,false,"Untitled","2.36","--","14:43","--","--","0.0","--","--","9.6","47.7","274","109","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
road_biking,2014-10-21 07:42:36,false,"Untitled","2.80","--","17:47","--","--","0.0","--","--","9.5","39.0","150","316","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2014-09-23 00:37:13,false,"Untitled","1.66","184","13:31","--","--","0.0","17","128","7.4","17.3","84","160","11.46","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2014-09-21 14:31:23,false,"Untitled","16.79","1,744","1:27:17","--","--","0.0","10","137","11.5","21.0","429","425","32.32","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
hiking,2014-09-20 12:43:13,false,"Untitled","4.37","378","1:42:37","--","--","0.0","83","184","23:28","5:26","429","461","0.83","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-09-08 17:42:13,false,"Untitled","2.65","316","21:31","--","--","0.0","19","130","8:07","3:17","267","92","10.37","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2014-08-22 20:59:35,false,"Untitled","3.09","370","19:17","--","--","0.0","20","178","9.6","14.1","224","60","13.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2014-08-05 17:15:21,false,"Untitled","8.45","888","49:43","--","--","0.0","17","128","10.2","24.3","245","230","16.34","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-07-05 10:43:02,false,"Untitled","3.56","450","36:01","--","--","0.0","161","166","10:07","9:15","20","18","0.99","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2014-06-26 18:20:00,false,"Untitled","0.47","53","2:18.6","--","--","0.0","70","236","12.1","15.7","56","--","4.65","0.0","0.0","--","--","70","236","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-06-16 18:31:57,false,"Untitled","4.05","508","38:28","--","--","0.0","161","167","9:29","7:53","27","29","1.06","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-06-04 18:35:31,false,"Untitled","3.72","476","38:52","--","--","0.0","160","167","10:26","8:30","30","30","0.96","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-06-02 18:38:02,false,"Untitled","4.06","515","43:03","--","--","0.0","161","170","10:36","9:11","9","11","0.94","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-05-14 18:35:26,false,"Untitled","3.78","484","31:48","--","--","0.0","163","169","8:24","3:34","27","30","1.17","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-05-12 18:33:32,false,"Untitled","4.00","502","33:20","--","--","0.0","162","169","8:19","7:18","18","28","1.20","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-05-10 08:56:27,false,"Untitled","3.15","394","24:52","--","--","0.0","163","188","7:54","4:46","3","--","1.25","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-05-05 09:25:38,false,"Untitled","0.99","124","6:49.9","--","--","0.0","165","185","6:54","4:56","15","17","1.42","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-05-03 13:30:18,false,"Untitled","3.11","385","26:37","--","--","0.0","161","167","8:33","7:42","10","10","1.17","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-04-21 18:27:52,false,"Untitled","3.75","463","36:07","--","--","0.0","154","170","9:38","8:14","18","18","1.08","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-04-19 13:38:13,false,"Untitled","2.75","346","25:02","--","--","0.0","182","190","9:07","7:22","673","889","0.97","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-04-19 10:00:31,false,"Untitled","4.48","564","44:07","--","--","0.0","157","201","9:51","4:19","833","768","1.04","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-04-17 15:39:18,false,"Untitled","2.38","286","22:52","--","--","0.0","153","180","9:37","2:03","381","518","1.09","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-04-13 15:53:19,false,"Untitled","2.07","257","18:13","--","--","0.0","161","170","8:49","8:00","102","138","1.14","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-04-09 17:53:43,false,"Untitled","2.41","272","26:15","--","--","0.0","144","170","10:54","7:06","151","156","1.02","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-04-06 13:35:51,false,"Untitled","3.04","235","1:58:16","--","--","0.0","52","139","38:52","8:19","214","227","0.79","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-03-30 22:29:22,false,"Untitled","2.78","344","30:49","--","--","0.0","140","171","11:06","8:36","--","--","1.04","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-03-27 18:39:45,false,"Untitled","3.60","446","35:02","--","--","0.0","162","170","9:44","8:41","--","10","1.02","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-03-25 18:37:51,false,"Untitled","3.62","441","35:02","--","--","0.0","162","172","9:40","8:32","--","10","1.03","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-03-15 13:08:16,false,"Untitled","3.02","360","31:32","--","--","0.0","160","172","10:26","8:16","8","11","0.96","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-03-10 18:40:18,false,"Untitled","2.77","323","29:03","--","--","0.0","153","171","10:30","8:27","19","17","1.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-03-08 14:05:24,false,"Untitled","2.88","315","31:03","--","--","0.0","147","170","10:46","7:46","--","10","1.02","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-03-02 14:46:40,false,"Untitled","2.72","292","30:44","--","--","0.0","146","167","11:17","8:41","--","--","0.98","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-02-23 16:41:11,false,"Untitled","2.74","295","31:21","--","--","0.0","145","168","11:27","7:03","--","--","0.97","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-02-22 17:17:01,false,"Untitled","1.96","202","28:02","--","--","0.0","133","167","14:17","9:01","--","--","0.85","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-02-11 17:14:58,false,"Untitled","2.28","239","31:06","--","--","0.0","136","174","13:38","8:43","8","13","0.87","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-02-09 13:46:33,false,"First Outside Run!","2.52","247","36:22","--","--","0.0","134","180","14:25","9:06","8","9","0.83","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-02-03 16:56:11,false,"Untitled","0.99","91","16:29","--","--","0.0","134","163","16:35","3:19","--","--","0.73","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2014-02-01 18:32:36,false,"Untitled","2.07","197","31:34","--","--","0.0","120","159","15:16","11:27","--","--","0.88","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
